Index,director name,film name,title code,score,year
2661,nm0001053,Il Grinta,tt1403865,7.6,2010
2662,nm0001053,Il ponte delle spie,tt3682448,7.6,2015
2663,nm0001053,Blood Simple - Sangue facile,tt0086979,7.6,1984
2664,nm0001053,A proposito di Davis,tt2042568,7.5,2013
2665,nm0001053,L'uomo che non c'era,tt0243133,7.5,2001
2666,nm0001053,La forma dell'acqua - The Shape of Water,tt5580390,7.3,2017
2667,nm0001053,La ballata di Buster Scruggs,tt6412452,7.3,2018
2668,nm0001053,Arizona Junior,tt0093822,7.3,1987
2669,nm0001053,Waisa Bhi Hota Hai Part II,tt0387678,7.3,2003
2670,nm0001053,Unbroken,tt1809398,7.2,2014
2671,nm0001053,Mister Hula Hoop,tt0110074,7.2,1994
2672,nm0001053,"Paris, je t'aime",tt0401711,7.2,2006
2673,nm0001053,Down from the Mountain,tt0284067,7.2,2000
2674,nm0001053,A Serious Man,tt1019452,7.1,2009
2675,nm0001053,Il mondo intero,tt0118163,7.1,1996
2676,nm0001053,Strutter,tt2327531,7.1,2012
2677,nm0001053,Burn After Reading - A prova di spia,tt0887883,7,2008
2678,nm0001053,Babbo bastardo,tt0307987,7,2003
2679,nm0001053,La zona grigia,tt0252480,7,2001
2680,nm0001053,Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence,tt0973844,6.8,2007
2681,nm0001053,Non bussare alla mia porta,tt0377800,6.6,2005
2682,nm0001053,Une journée particulière,tt2399569,6.5,2012
2683,nm0001053,Darkman,tt0099365,6.4,1990
2684,nm0001053,Fratelli in erba,tt1151359,6.4,2009
2685,nm0001053,"Ave, Cesare!",tt0475290,6.3,2016
2686,nm0001053,Solitary Man,tt1294213,6.3,2009
2687,nm0001053,"Prima ti sposo, poi ti rovino",tt0138524,6.2,2003
2688,nm0001053,Ladykillers,tt0335245,6.2,2004
2689,nm0001053,Romance & Cigarettes,tt0368222,6.2,2005
2690,nm0001053,Anesthesia,tt3317208,6.1,2015
2691,nm0001053,Il mistero del quarto piano,tt0167752,5.8,1999
2692,nm0001053,Suburbicon,tt0491175,5.7,2017
2693,nm0001053,I due criminali più pazzi del mondo,tt0088967,5.7,1985
2694,nm0001053,Gambit - Una truffa a regola d'arte,tt0404978,5.7,2012
2695,nm0001053,Sangue facile,tt1428556,5.6,2009
2696,nm0001053,Lo spezzaossa,tt0120767,5.2,1998
2697,nm0001053,Jesus Rolls - Quintana è tornato!,tt5974030,4.4,2019
2698,nm0001053,A Fandemic: 50 Fans Celebrate 50 Years of Cinema,tt1389271,2.1,2021
2699,nm0000406,I campi di concentramento nazisti,tt0247568,8.3,1945
2700,nm0000406,Gli spietati,tt0105695,8.2,1992
2701,nm0000406,L'uomo che uccise Liberty Valance,tt0056217,8.1,1962
2702,nm0000406,Furore,tt0032551,8.1,1940
2703,nm0000406,Ombre rosse,tt0031971,7.9,1939
2704,nm0000406,Sentieri selvaggi,tt0049730,7.9,1956
2705,nm0000406,Un uomo tranquillo,tt0045061,7.8,1952
2706,nm0000406,Sfida infernale,tt0038762,7.8,1946
2707,nm0000406,La nave matta di Mister Roberts,tt0048380,7.7,1955
2708,nm0000406,Com'era verde la mia valle,tt0033729,7.7,1941
2709,nm0000406,Directed by John Ford,tt0066997,7.7,1971
2710,nm0000406,Alba di gloria,tt0032155,7.6,1939
2711,nm0000406,Il massacro di Fort Apache,tt0040369,7.5,1948
2712,nm0000406,I tre furfanti,tt0017463,7.5,1926
2713,nm0000406,I dannati e gli eroi,tt0054292,7.4,1960
2714,nm0000406,Il traditore,tt0026529,7.4,1935
2715,nm0000406,I cavalieri del Nord Ovest,tt0041866,7.3,1949
2716,nm0000406,Il prigioniero dell'isola degli squali,tt0028141,7.3,1936
2717,nm0000406,Tutta la città ne parla,tt0027214,7.3,1935
2718,nm0000406,I sacrificati,tt0038160,7.2,1945
2719,nm0000406,Pinky la negra bianca,tt0041746,7.2,1949
2720,nm0000406,Il cavallo d'acciaio,tt0015016,7.2,1924
2721,nm0000406,L'ultimo urrà,tt0051845,7.2,1958
2722,nm0000406,Uragano,tt0029030,7.2,1937
2723,nm0000406,Pellegrinaggio,tt0024453,7.2,1933
2724,nm0000406,Il ritorno,tt0019693,7.2,1929
2725,nm0000406,La conquista del West,tt0056085,7.1,1962
2726,nm0000406,Hondo,tt0045883,7.1,1953
2727,nm0000406,Rio Bravo,tt0042895,7.1,1950
2728,nm0000406,Soldati a cavallo,tt0052902,7.1,1959
2729,nm0000406,In nome di Dio,tt0040064,7.1,1948
2730,nm0000406,La carovana dei mormoni,tt0043117,7.1,1950
2731,nm0000406,La più grande avventura,tt0031252,7.1,1939
2732,nm0000406,La lunga linea grigia,tt0048312,7.1,1955
2733,nm0000406,L'ultima gioia,tt0018909,7.1,1928
2734,nm0000406,Il re dell'Africa,tt0041650,7,1949
2735,nm0000406,Lungo viaggio di ritorno,tt0032728,7,1940
2736,nm0000406,Il sole splende alto,tt0046384,7,1953
2737,nm0000406,Alle frontiere dell'India,tt0029751,7,1937
2738,nm0000406,Il battello pazzo,tt0027042,7,1935
2739,nm0000406,I tre della croce del Sud,tt0057007,6.9,1963
2740,nm0000406,Gloria,tt0017540,6.9,1926
2741,nm0000406,La battaglia di Alamo,tt0053580,6.8,1960
2742,nm0000406,Cavalcarono insieme,tt0055558,6.8,1961
2743,nm0000406,La pattuglia sperduta,tt0025423,6.8,1934
2744,nm0000406,Missione in Manciuria,tt0060050,6.8,1966
2745,nm0000406,L'amante del torero,tt0043363,6.8,1951
2746,nm0000406,Mogambo,tt0046085,6.7,1953
2747,nm0000406,Il grande sentiero,tt0057940,6.7,1964
2748,nm0000406,Le ali delle aquile,tt0051198,6.7,1957
2749,nm0000406,24 ore a Scotland Yard,tt0051655,6.7,1958
2750,nm0000406,Chesty: A Tribute to a Legend,tt0065541,6.7,1976
2751,nm0000406,Lucille Love: The Girl of Mystery,tt0004272,6.7,1914
2752,nm0000406,La casa del boia,tt0018972,6.6,1928
2753,nm0000406,Just Pals,tt0011358,6.6,1920
2754,nm0000406,La via del tabacco,tt0034297,6.5,1941
2755,nm0000406,Il magnifico irlandese,tt0059930,6.5,1965
2756,nm0000406,L'aeroporto del deserto,tt0022615,6.5,1932
2757,nm0000406,Doctor Bull,tt0023955,6.5,1933
2758,nm0000406,Carne,tt0022897,6.5,1932
2759,nm0000406,La moneta spezzata,tt0005005,6.5,1915
2760,nm0000406,Bill sei grande!,tt0043129,6.4,1950
2761,nm0000406,La trovatella,tt0021695,6.4,1931
2762,nm0000406,The Last Outlaw,tt0027868,6.4,1936
2763,nm0000406,La croce di fuoco,tt0039402,6.3,1947
2764,nm0000406,Il giudice,tt0025335,6.3,1934
2765,nm0000406,The Rising of the Moon,tt0050902,6.3,1957
2766,nm0000406,Straight Shooting,tt0008634,6.3,1917
2767,nm0000406,Questa è la Corea!,tt0044122,6.3,1951
2768,nm0000406,Nascita di una nazione,tt0004972,6.2,1915
2769,nm0000406,Uomini alla ventura,tt0045323,6.2,1952
2770,nm0000406,Maria di Scozia,tt0027948,6.2,1936
2771,nm0000406,Un popolo muore,tt0021622,6.2,1931
2772,nm0000406,Controcorrente,tt0018530,6.2,1927
2773,nm0000406,Rifle,tt3476694,6.2,2016
2774,nm0000406,Il giuramento dei quattro,tt0030150,6.1,1938
2775,nm0000406,7 dicembre,tt0035790,6.1,1943
2776,nm0000406,Il mondo va avanti,tt0026008,6.1,1934
2777,nm0000406,Indemoniato,tt0009153,6.1,1918
2778,nm0000406,Sotto copertura: come agire dietro le linee nemiche,tt0274560,6.1,1944
2779,nm0000406,Risalendo il fiume,tt0021508,6,1930
2780,nm0000406,Bucking Broadway,tt0007755,6,1917
2781,nm0000406,La corsa a ostacoli di Shamrock,tt0017374,6,1926
2782,nm0000406,Riley the Cop,tt0019325,6,1928
2783,nm0000406,Il sottomarino,tt0021140,5.9,1930
2784,nm0000406,Pattuglia sottomarina,tt0030808,5.9,1938
2785,nm0000406,In fondo ai mari,tt0022353,5.8,1931
2786,nm0000406,La guardia nera,tt0019699,5.8,1929
2787,nm0000406,La nipote parigina,tt0016022,5.8,1925
2788,nm0000406,Vietnam! Vietnam!,tt0251465,5.8,1971
2789,nm0000406,Uno scozzese alla corte del Gran Kan,tt0029842,5.7,1938
2790,nm0000406,The Purple Mask,tt0008476,5.7,1916
2791,nm0000406,L'orgoglio del kentucky,tt0015973,5.6,1925
2792,nm0000406,L'aquila azzurra,tt0016664,5.6,1926
2793,nm0000406,Temerario nato,tt0020702,5.4,1930
2794,nm0000406,La canzone della mamma,tt0019182,5.4,1927
2795,nm0000406,Ladro d'amore,tt0013909,5.4,1923
2796,nm0000406,Saluto militare,tt0020359,5.3,1929
2797,nm0000406,A Nord di Hudson Bay,tt0014321,5.3,1923
2798,nm0000406,Il fabbro del villaggio,tt0013735,5.3,1922
2799,nm0000095,Kaye Ballard - The Show Goes On,tt9691482,10,2019
2800,nm0000095,Le chagrin et la pitié,tt0066904,8.2,1969
2801,nm0000095,Io e Annie,tt0075686,8,1977
2802,nm0000095,Stanley Kubrick: A Life in Pictures,tt0278736,8,2001
2803,nm0000095,Breslin and Hamill: Deadline Artists,tt9275202,8,2018
2804,nm0000095,Hannah e le sue sorelle,tt0091167,7.9,1986
2805,nm0000095,Manhattan,tt0079522,7.9,1979
2806,nm0000095,Crimini e misfatti,tt0097123,7.9,1989
2807,nm0000095,The Devil and Daniel Johnston,tt0436231,7.9,2005
2808,nm0000095,Charlie: The Life and Art of Charles Chaplin,tt0379730,7.9,2003
2809,nm0000095,Erroll Garner: No One Can Hear You Read,tt2526462,7.9,2012
2810,nm0000095,Hail Sid Caesar! The Golden Age of Comedy,tt0282541,7.8,2001
2811,nm0000095,Midnight in Paris,tt1605783,7.7,2011
2812,nm0000095,La rosa purpurea del Cairo,tt0089853,7.7,1985
2813,nm0000095,Amore e guerra,tt0073312,7.7,1975
2814,nm0000095,Zelig,tt0086637,7.7,1983
2815,nm0000095,CzechMate: In Search of Jirí Menzel,tt5305230,7.7,2018
2816,nm0000095,"Sophia: Ieri, oggi, domani",tt1179792,7.7,2007
2817,nm0000095,Match Point,tt0416320,7.6,2005
2818,nm0000095,"Provaci ancora, Sam",tt0069097,7.6,1972
2819,nm0000095,Casting By,tt1293751,7.6,2012
2820,nm0000095,Beyond the Mat,tt0218043,7.6,1999
2821,nm0000095,Marvin Hamlisch: What He Did for Love,tt3011874,7.6,2013
2822,nm0000095,Radio Days,tt0093818,7.5,1987
2823,nm0000095,Mariti e mogli,tt0104466,7.5,1992
2824,nm0000095,Vittorio D.,tt1910667,7.5,2009
2825,nm0000095,Pallottole su Broadway,tt0109348,7.4,1994
2826,nm0000095,Harry a pezzi,tt0118954,7.4,1997
2827,nm0000095,Broadway Danny Rose,tt0087003,7.4,1984
2828,nm0000095,Glass: A Portrait of Philip in Twelve Parts,tt1092004,7.4,2007
2829,nm0000095,The Language Master,tt1356536,7.4,1997
2830,nm0000095,Blue Jasmine,tt2334873,7.3,2013
2831,nm0000095,Misterioso omicidio a Manhattan,tt0107507,7.3,1993
2832,nm0000095,Stardust Memories,tt0081554,7.3,1980
2833,nm0000095,Prendi i soldi e scappa,tt0065063,7.3,1969
2834,nm0000095,Interiors,tt0077742,7.3,1978
2835,nm0000095,Un'altra donna,tt0094663,7.3,1988
2836,nm0000095,Il prestanome,tt0074554,7.3,1976
2837,nm0000095,The Price of Everything,tt7475540,7.3,2018
2838,nm0000095,To Woody Allen from Europe with Love,tt0157115,7.3,1980
2839,nm0000095,"Paris, je t'aime",tt0401711,7.2,2006
2840,nm0000095,Il dormiglione,tt0070707,7.2,1973
2841,nm0000095,Accordi & disaccordi,tt0158371,7.2,1999
2842,nm0000095,Trespassing Bergman,tt3103454,7.2,2013
2843,nm0000095,Ucieczka z kina 'Wolnosc',tt0103150,7.2,1990
2844,nm0000095,To My Great Chagrin: The Unbelievable Story of Brother Theodore,tt0840297,7.2,2007
2845,nm0000095,Cineastas contra magnates,tt0480892,7.2,2005
2846,nm0000095,Edén,tt2959502,7.2,2014
2847,nm0000095,Vicky Cristina Barcelona,tt0497465,7.1,2008
2848,nm0000095,Basta che funzioni,tt1178663,7.1,2009
2849,nm0000095,Always at the Carlyle,tt4151320,7.1,2018
2850,nm0000095,Cineastas en acción,tt0486090,7.1,2005
2851,nm0000095,La dea dell'amore,tt0113819,7,1995
2852,nm0000095,Il dittatore dello stato libero di Bananas,tt0066808,7,1971
2853,nm0000095,...Men filmen är min älskarinna,tt1649264,7,2010
2854,nm0000095,Ljuset håller mig sällskap,tt0151372,7,2000
2855,nm0000095,The Alumni Chapter,tt1814876,7,2011
2856,nm0000095,Christ Complex,tt2416048,7,2012
2857,nm0000095,Very Ralph,tt1070138,6.9,2019
2858,nm0000095,The Unbelievers,tt2636522,6.9,2013
2859,nm0000095,Judy Berlin,tt0181618,6.9,1999
2860,nm0000095,Wild Man Blues,tt0141986,6.9,1997
2861,nm0000095,Chwilami zycie bywa znosne...,tt1849742,6.9,2010
2862,nm0000095,Tutto quello che avreste voluto sapere sul sesso ma non avete mai osato chiedere,tt0068555,6.8,1972
2863,nm0000095,"Acqua e zucchero: Carlo Di Palma, i colori della vita",tt5952516,6.8,2016
2864,nm0000095,Tutti dicono I Love You,tt0116242,6.7,1996
2865,nm0000095,Criminali da strapazzo,tt0196216,6.7,2000
2866,nm0000095,La maledizione dello scorpione di giada,tt0256524,6.7,2001
2867,nm0000095,Ombre e nebbia,tt0105378,6.7,1991
2868,nm0000095,Café Society,tt4513674,6.6,2016
2869,nm0000095,Irrational Man,tt3715320,6.6,2015
2870,nm0000095,Scoop,tt0457513,6.6,2006
2871,nm0000095,Sogni e delitti,tt0795493,6.6,2007
2872,nm0000095,Alice,tt0099012,6.6,1990
2873,nm0000095,Hollywood Ending,tt0278823,6.6,2002
2874,nm0000095,Una commedia sexy in una notte di mezza estate,tt0084329,6.6,1982
2875,nm0000095,Un giorno di pioggia a New York,tt7139936,6.5,2019
2876,nm0000095,Z la formica,tt0120587,6.5,1998
2877,nm0000095,Magic in the Moonlight,tt2870756,6.5,2014
2878,nm0000095,Gli imbroglioni,tt0120823,6.5,1998
2879,nm0000095,Settembre,tt0093940,6.5,1987
2880,nm0000095,Liv Ullmann scener fra et liv,tt0163721,6.5,1997
2881,nm0000095,New York Stories,tt0097965,6.4,1989
2882,nm0000095,Melinda e Melinda,tt0378947,6.4,2004
2883,nm0000095,The Outsider,tt0455989,6.4,2005
2884,nm0000095,Anita no perd el tren,tt0277578,6.4,2001
2885,nm0000095,To Rome with Love,tt1859650,6.3,2012
2886,nm0000095,Celebrity,tt0120533,6.3,1998
2887,nm0000095,Incontrerai l'uomo dei tuoi sogni,tt1182350,6.3,2010
2888,nm0000095,Anything Else,tt0313792,6.3,2003
2889,nm0000095,Oltre il ponte,tt0104030,6.3,1992
2890,nm0000095,Home,tt1153696,6.3,2006
2891,nm0000095,Je t'aime... moi non plus: Artistes et critiques,tt0763314,6.3,2004
2892,nm0000095,Rifkin's Festival,tt8593904,6.2,2020
2893,nm0000095,La ruota delle meraviglie,tt5825380,6.2,2017
2894,nm0000095,Ciao Pussycat,tt0059903,6.2,1965
2895,nm0000095,Gigolò per caso,tt2258345,6.2,2013
2896,nm0000095,Paris-Manhattan,tt1885331,6.1,2012
2897,nm0000095,"Che fai, rubi?",tt0061177,5.9,1966
2898,nm0000095,The Ballad of Greenwich Village,tt0992904,5.9,2005
2899,nm0000697,The Shoe Store,tt0204624,8.7,1999
2900,nm0000697,Viale del tramonto,tt0043014,8.4,1950
2901,nm0000697,Testimone d'accusa,tt0051201,8.4,1957
2902,nm0000697,L'appartamento,tt0053604,8.3,1960
2903,nm0000697,La fiamma del peccato,tt0036775,8.3,1944
2904,nm0000697,A qualcuno piace caldo,tt0053291,8.2,1959
2905,nm0000697,L'asso nella manica,tt0043338,8.1,1951
2906,nm0000697,Stalag 17,tt0046359,8,1953
2907,nm0000697,Giorni perduti,tt0037884,7.9,1945
2908,nm0000697,"Uno, due, tre!",tt0055256,7.9,1961
2909,nm0000697,Ninotchka,tt0031725,7.9,1939
2910,nm0000697,La signora di mezzanotte,tt0031647,7.9,1939
2911,nm0000697,Colpo di fulmine,tt0033373,7.8,1941
2912,nm0000697,Bal-Kan-Kan,tt0369258,7.7,2005
2913,nm0000697,Sabrina,tt0047437,7.6,1954
2914,nm0000697,La moglie del vescovo,tt0039190,7.6,1947
2915,nm0000697,One Exciting Adventure,tt0025597,7.5,1934
2916,nm0000697,Portrait d'un homme 'à 60% parfait': Billy Wilder,tt0447372,7.5,1980
2917,nm0000697,La porta d'oro,tt0033722,7.4,1941
2918,nm0000697,Irma la dolce,tt0057187,7.4,1963
2919,nm0000697,Frutto proibito,tt0035019,7.4,1942
2920,nm0000697,Uomini di domenica,tt0020163,7.4,1930
2921,nm0000697,Hollywood Hollywood,tt0075323,7.4,1976
2922,nm0000697,Non per soldi... ma per denaro,tt0060424,7.3,1966
2923,nm0000697,Prima pagina,tt0071524,7.3,1974
2924,nm0000697,L'ottava moglie di Barbablu,tt0029929,7.3,1938
2925,nm0000697,Scandalo internazionale,tt0040367,7.3,1948
2926,nm0000697,I cinque segreti del deserto,tt0035884,7.3,1943
2927,nm0000697,Destino su Manhattan,tt0035415,7.3,1942
2928,nm0000697,"Love, Marilyn - I diari segreti",tt2077747,7.3,2012
2929,nm0000697,Gli ammutinati del Bounty,tt0056264,7.2,1962
2930,nm0000697,Che cosa è successo tra mio padre e tua madre?,tt0068240,7.2,1972
2931,nm0000697,Arianna,tt0050658,7.2,1957
2932,nm0000697,L'aquila solitaria,tt0051003,7.2,1957
2933,nm0000697,La terribile armata,tt0021836,7.2,1931
2934,nm0000697,Quando la moglie è in vacanza,tt0048605,7.1,1955
2935,nm0000697,Vita privata di Sherlock Holmes,tt0066249,7.1,1970
2936,nm0000697,Un rêve blond,tt0159068,7.1,1932
2937,nm0000697,The Man You Loved to Hate,tt0079519,7.1,1979
2938,nm0000697,Der Sieger,tt0023467,7.1,1932
2939,nm0000697,Ein Burschenlied aus Heidelberg,tt0020719,7.1,1930
2940,nm0000697,The Exiles,tt0097313,7.1,1989
2941,nm0000697,"Baciami, stupido",tt0058265,7,1964
2942,nm0000697,French Without Tears,tt0031341,7,1940
2943,nm0000697,Lottery Lover,tt0026653,7,1935
2944,nm0000697,Dutta Vs. Dutta,tt2556700,7,2012
2945,nm0000697,Was Frauen träumen,tt0024754,7,1933
2946,nm0000697,Sua altezza comanda,tt0021991,7,1931
2947,nm0000697,Venere e il professore,tt0040820,6.9,1948
2948,nm0000697,Arrivederci in Francia,tt0032220,6.9,1940
2949,nm0000697,10 pelis,tt2123128,6.9,2011
2950,nm0000697,Nell'azzurro del cielo,tt0022695,6.9,1932
2951,nm0000697,Der falsche Ehemann,tt0021846,6.9,1931
2952,nm0000697,Fedora,tt0077539,6.8,1978
2953,nm0000697,What a Life,tt0032123,6.8,1939
2954,nm0000697,Rhythm on the River,tt0032986,6.8,1940
2955,nm0000697,Quella certa età,tt0030854,6.7,1938
2956,nm0000697,Der Teufelsreporter,tt0020485,6.7,1929
2957,nm0000697,"Princesse, à vos ordres!",tt0160698,6.7,1931
2958,nm0000697,Colpo grosso,tt0054135,6.6,1960
2959,nm0000697,Emil und die Detektive,tt0046954,6.6,1954
2960,nm0000697,Where Is This Lady?,tt0023690,6.6,1932
2961,nm0000697,Buddy Buddy,tt0082111,6.5,1981
2962,nm0000697,Ates gibi kadin,tt0405713,6.5,1965
2963,nm0000697,Quattro cuori e una carrozza,tt0022859,6.5,1932
2964,nm0000697,L'uomo che cerca il suo assassino,tt0022121,6.4,1931
2965,nm0000697,Emil and the Detectives,tt0026312,6.4,1935
2966,nm0000697,Sabrina,tt0114319,6.3,1995
2967,nm0000697,Valzer champagne,tt0028705,6.3,1937
2968,nm0000697,Sotto pressione,tt0027154,6.3,1935
2969,nm0000697,Il valzer dell'imperatore,tt0040317,6.1,1948
2970,nm0000697,Amore che redime,tt0025480,6.1,1934
2971,nm0000697,Un peu d'amour,tt0159067,6.1,1932
2972,nm0000697,Musica nell'aria,tt0025536,6,1934
2973,nm0000697,Sogno biondo,tt0022699,5.9,1932
2974,nm0000697,Madame ne veut pas d'enfants,tt0177913,5.9,1933
2975,nm0000697,Happy Ever After,tt0253120,5.9,1932
2976,nm0000697,Seitensprünge,tt0022363,5.9,1931
2977,nm0000697,La principessa innamorata,tt0023740,5.8,1933
2978,nm0000697,Night Job,tt5702636,5.8,2017
2979,nm0000697,Scampolo,tt0023425,5.8,1932
2980,nm0000697,Madame wünscht keine Kinder,tt0024287,5.8,1933
2981,nm0000697,Paradise,tt0323576,5.4,2004
2982,nm0000697,A Little Bit Zombie,tt1912982,5.3,2012
2983,nm0000697,James Bond 007 - Casino Royale,tt0061452,5.1,1967
2984,nm0000697,Variations on a High School Romance,tt1721126,4.7,2010
2985,nm0000697,Nosferatu vs. Father Pipecock & Sister Funk,tt3587202,1.5,2014
2986,nm0000697,Jack,tt1457414,0,2021
2987,nm0000697,Triple Feature,tt5807366,0,2016
2988,nm0000697,La ladra di Parigi,tt0242122,0,1950
2989,nm0000142,"Il buono, il brutto, il cattivo",tt0060196,8.8,1966
2990,nm0000142,Gli spietati,tt0105695,8.2,1992
2991,nm0000142,Per qualche dollaro in più,tt0059578,8.2,1965
2992,nm0000142,Gran Torino,tt1205489,8.1,2008
2993,nm0000142,Million Dollar Baby,tt0405159,8.1,2004
2994,nm0000142,Trying to Get Good: The Jazz Odyssey of Jack Sheldon,tt1196707,8.1,2008
2995,nm0000142,Per un pugno di dollari,tt0058461,8,1964
2996,nm0000142,Mystic River,tt0327056,7.9,2003
2997,nm0000142,Lettere da Iwo Jima,tt0498380,7.9,2006
2998,nm0000142,Il texano dagli occhi di ghiaccio,tt0075029,7.8,1976
2999,nm0000142,Beware the Moon: Remembering 'An American Werewolf in London',tt0978569,7.8,2009
3000,nm0000142,Ispettore Callaghan: il caso 'Scorpio' è tuo!!,tt0066999,7.7,1971
3001,nm0000142,Changeling - Una storia vera,tt0824747,7.7,2008
3002,nm0000142,Mr. Warmth: The Don Rickles Project,tt0949815,7.7,2007
3003,nm0000142,Directed by John Ford,tt0066997,7.7,1971
3004,nm0000142,Fuga da Alcatraz,tt0079116,7.6,1979
3005,nm0000142,Dove osano le aquile,tt0065207,7.6,1968
3006,nm0000142,I ponti di Madison County,tt0112579,7.6,1995
3007,nm0000142,I guerrieri,tt0065938,7.6,1970
3008,nm0000142,Casting By,tt1293751,7.6,2012
3009,nm0000142,Reel Injun,tt1484114,7.6,2009
3010,nm0000142,Tab Hunter Confidential,tt1533089,7.6,2015
3011,nm0000142,A Decade Under the Influence,tt0342275,7.6,2003
3012,nm0000142,"Thelonious Monk: Straight, No Chaser",tt0098465,7.6,1988
3013,nm0000142,Wild Bill: Hollywood Maverick,tt0114939,7.6,1995
3014,nm0000142,Fog City Mavericks,tt0996396,7.6,2007
3015,nm0000142,Richard Jewell,tt3513548,7.5,2019
3016,nm0000142,Lo straniero senza nome,tt0068699,7.5,1973
3017,nm0000142,Un mondo perfetto,tt0107808,7.5,1993
3018,nm0000142,Milius,tt2370224,7.5,2013
3019,nm0000142,Vittorio D.,tt1910667,7.5,2009
3020,nm0000142,Sully,tt3263904,7.4,2016
3021,nm0000142,Ritorno al futuro - Parte III,tt0099088,7.4,1990
3022,nm0000142,Ennio: The Maestro,tt3031654,7.4,2021
3023,nm0000142,Salvate Sad Hill,tt6997426,7.4,2017
3024,nm0000142,American Sniper,tt2179136,7.3,2014
3025,nm0000142,Il cavaliere pallido,tt0089767,7.3,1985
3026,nm0000142,Invictus - L'invincibile,tt1057500,7.3,2009
3027,nm0000142,Indian Horse,tt5672286,7.3,2017
3028,nm0000142,Rango,tt1192628,7.2,2011
3029,nm0000142,Una 44 magnum per l'ispettore Callaghan,tt0070355,7.2,1973
3030,nm0000142,Nel centro del mirino,tt0107206,7.2,1993
3031,nm0000142,La notte brava del soldato Jonathan,tt0066819,7.2,1971
3032,nm0000142,Bird,tt0094747,7.2,1988
3033,nm0000142,Man of Cinema: Pierre Rissient,tt1093837,7.2,2007
3034,nm0000142,Erika Rabau: Puck of Berlin,tt1185353,7.2,2008
3035,nm0000142,Flags of Our Fathers,tt0418689,7.1,2006
3036,nm0000142,Nella valle di Elah,tt0478134,7.1,2007
3037,nm0000142,La tigre e la neve,tt0419198,7.1,2005
3038,nm0000142,Don't Say No Until I Finish Talking: The Story of Richard D. Zanuck,tt2310814,7.1,2013
3039,nm0000142,"Kurosawa, la voie",tt1912421,7.1,2011
3040,nm0000142,"Gary Cooper: American Life, American Legend",tt0121314,7.1,1989
3041,nm0000142,Il corriere - The Mule,tt7959026,7,2018
3042,nm0000142,Impiccalo più in alto,tt0061747,7,1968
3043,nm0000142,Una calibro 20 per lo specialista,tt0072288,7,1974
3044,nm0000142,Brivido nella notte,tt0067588,7,1971
3045,nm0000142,American Life,tt1176740,7,2009
3046,nm0000142,Gli avvoltoi hanno fame,tt0065134,7,1970
3047,nm0000142,Breezy,tt0069822,7,1973
3048,nm0000142,Gunny,tt0091187,6.9,1986
3049,nm0000142,L'uomo senza paura,tt0048340,6.9,1955
3050,nm0000142,Tales from the Warner Bros. Lot,tt2547622,6.9,2013
3051,nm0000142,Ray Charles America,tt1744787,6.9,2010
3052,nm0000142,Di nuovo in gioco,tt2083383,6.8,2012
